favorite_count,followers_count,retweet_count,tweet_id
12468,3768919,3390,777684233540206592
14506,3768919,4915,777641927919427584
9706,3768919,2884,777621514455814149
15858,3768919,4965,777189768882946048
39558,3768919,15743,776819012571455488
5420,3768919,1393,776813020089548800
9823,3768920,3223,776477788987613185
25015,3768920,10590,776249906839351296
33209,3768920,18343,776218204058357768
10635,3768920,2890,776201521193218049
13050,3768920,5024,776113305656188928
2037,3768920,177,776088319444877312
44456,3768920,17522,775898661951791106
12980,3768920,3083,775842724423557120
15351,3768920,4598,775733305207554048
14298,3768920,5262,775729183532220416
8265,3768921,3445,775364825476165632
11261,3768921,4496,775350846108426240
17218,3768921,5448,775085132600442880
9429,3768922,2023,774757898236878852
7461,3768922,2000,774639387460112384
24093,3768922,6425,774314403806253056
11869,3768922,4449,773985732834758656
7078,3768922,1980,773922284943896577
7287,3768923,1873,773704687002451968
5910,3768924,1489,773670353721753600
24461,3768924,7085,773547596996571136
11692,3768924,5860,773336787167145985
25743,3768924,8595,773308824254029826
10368,3768924,3672,773247561583001600
11079,3768924,4713,773191612633579521
9525,3768924,4462,772877495989305348
8820,3768924,2654,772826264096874500
12843,3768925,3881,772615324260794368
7167,3768925,1954,772581559778025472
6642,3768925,1596,772193107915964416
4168,3768925,1292,772152991789019136
4153,3768925,844,772117678702071809
2994,3768925,544,772114945936949249
4438,3768925,1060,772102971039580160
7266,3768925,2158,771908950375665664
13308,3768925,3901,771770456517009408
9146,3768925,2992,771500966810099713
11692,3768925,5860,771380798096281600
14374,3768926,8653,771171053431250945
10184,3768926,3337,771136648247640064
6875,3768926,1648,771102124360998913
6998,3768926,1768,771014301343748096
2400,3768926,252,771004394259247104
5478,3768926,1407,770787852854652928
5734,3768927,1611,770772759874076672
74884,3768927,52101,770743923962707968
8092,3768928,1999,770655142660169732
6962,3768928,2369,770414278348247044
6899,3768928,1703,770293558247038976
10295,3768929,3492,770093767776997377
8353,3768929,2633,770069151037685760
34822,3768929,11050,769940425801170949
7073,3768929,1911,769695466921623552
15879,3768929,8780,769335591808995329
5963,3768929,1954,769212283578875904
15958,3768929,7503,768970937022709760
8230,3768929,3103,768909767477751808
4645,3768929,1028,768855141948723200
4562,3768929,1378,768609597686943744
5565,3768929,1464,768596291618299904
21815,3768929,6673,768554158521745409
15048,3768929,3932,768473857036525572
12104,3768929,4053,768193404517830656
5284,3768930,1618,767884188863397888
17733,3768930,6178,767754930266464257
8253,3768930,2671,767500508068192258
13576,3768930,4372,767191397493538821
11180,3768930,3246,767122157629476866
16212,3768930,6481,766864461642756096
5626,3768930,1556,766793450729734144
2862,3768930,435,766714921925144576
4467,3768930,912,766693177336135680
6651,3768930,1810,766423258543644672
7467,3768930,2156,766313316352462849
7658,3768930,2955,766078092750233600
4735,3768930,997,766069199026450432
4120,3768933,568,766008592277377025
7990,3768935,2461,765719909049503744
5724,3768935,1402,765669560888528897
20472,3768935,3114,765395769549590528
7813,3768936,2461,765371061932261376
12843,3768937,3881,765222098633691136
7072,3768937,2016,764857477905154048
6688,3768938,1735,764259802650378240
806,3768938,61,763956972077010945
13984,3768938,4818,763837565564780549
5981,3768939,1690,763183847194451968
7996,3768939,3471,763167063695355904
8120,3768939,2587,763103485927849985
13468,3768939,4171,762699858130116608
12526,3768941,7546,762471784394268675
11451,3768941,4816,762464539388485633
5336,3768941,1288,762316489655476224
35270,3768941,17815,762035686371364864
5962,3768941,2297,761976711479193600
10413,3768942,4511,761750502866649088
4692,3768942,975,761745352076779520
54793,3768943,33230,761672994376806400
4559,3768943,1330,761599872357261312
35709,3768943,20400,761371037149827077
5761,3768943,1658,761334018830917632
4937,3768944,1256,761292947749015552
5891,3768944,1766,761227390836215808
12422,3768945,3933,761004547850530816
4212,3768945,1101,760893934457552897
7308,3768946,2198,760656994973933572
5455,3768946,1477,760641137271070720
8354,3768946,4148,760539183865880579
4665,3768947,1598,760521673607086080
29503,3768947,13070,760290219849637889
4326,3768948,989,760252756032651264
6303,3768948,2067,760190180481531904
221,3768948,38,760153949710192640
6558,3768948,2369,759943073749200896
16212,3768948,6481,759923798737051648
7399,3768948,2256,759846353224826880
6585,3768948,2164,759793422261743616
43517,3768949,24183,759566828574212096
5185,3768949,1337,759557299618865152
9382,3768949,2809,759447681597108224
1841,3768949,557,759446261539934208
6697,3768949,2208,759197388317847553
4087,3768949,1348,759159934323924993
16047,3768950,4790,759099523532779520
7201,3768950,2291,759047813560868866
3892,3768950,1022,758854675097526272
12323,3768950,4351,758828659922702336
6317,3768951,1819,758740312047005698
4205,3768952,1125,758474966123810816
5297,3768952,2516,758467244762497024
5729,3768952,2192,758405701903519748
3782,3768952,1239,758355060040593408
21213,3768953,11474,758099635764359168
2987,3768952,431,758041019896193024
7579,3768952,3692,757741869644341248
18630,3768952,9247,757729163776290825
4994,3768952,1384,757725642876129280
5007,3768952,1265,757611664640446465
1604,3768953,331,757597904299253760
4788,3768953,1206,757596066325864448
16667,3768953,7717,757400162377592832
6434,3768953,1996,757393109802180609
4973,3768953,1624,757354760399941633
6898,3768954,2260,756998049151549440
7306,3768954,2283,756939218950160384
5588,3768954,1503,756651752796094464
11463,3768954,4141,756526248105566208
4345,3768954,1224,756303284449767430
28385,3768954,14970,756288534030475264
7090,3768954,1733,756275833623502848
8064,3768954,3274,755955933503782912
18131,3768954,6120,755206590534418437
23353,3768954,12554,755110668769038337
23469,3768954,9140,754874841593970688
7578,3768954,2856,754856583969079297
2841,3768954,589,754747087846248448
5826,3768954,2209,754482103782404096
4132,3768954,840,754449512966619136
8628,3768954,2655,754120377874386944
9683,3768954,4064,754011816964026368
6424,3768954,2482,753655901052166144
8690,3768954,4049,753420520834629632
6357,3768776,2174,753398408988139520
8365,3768776,2644,753375668877008896
15678,3768776,6576,753298634498793472
3740,3768776,1183,753294487569522689
40913,3768776,23870,753039830821511168
4259,3768776,1103,753026973505581056
13903,3768776,7746,752932432744185856
7551,3768776,1781,752917284578922496
8020,3768776,3273,752701944171524096
6621,3768776,1829,752682090207055872
4860,3768776,1784,752660715232722944
6110,3768776,2588,752568224206688256
8116,3768776,3895,752519690950500352
4213,3768776,1258,752334515931054080
35073,3768776,18880,752309394570878976
6548,3768776,2097,752173152931807232
3397,3768776,1049,751950017322246144
5746,3768776,1516,751937170840121344
6394,3768776,2213,751830394383790080
6448,3768776,3299,751793661361422336
8665,3768776,3419,751598357617971201
4837,3768776,1260,751583847268179968
5526,3768776,1437,751538714308972544
3501,3768776,1120,751456908746354688
13727,3768776,6657,751251247299190784
6920,3768776,2074,751205363882532864
5595,3768776,1475,751132876104687617
5287,3768776,1585,750868782890057730
14563,3768777,5720,750719632563142656
4909,3768777,1309,750506206503038976
14506,3768777,4915,750429297815552001
4984,3768777,1300,750383411068534784
753,3768778,37,750381685133418496
3399,3768778,1091,750147208377409536
3977,3768778,1430,750132105863102464
4725,3768779,1458,750117059602808832
3336,3768779,953,750101899009982464
2375,3768779,612,750086836815486976
8618,3768779,3782,750071704093859840
3429,3768779,1006,750056684286914561
3484,3768778,701,750041628174217216
2973,3768778,884,750026558547456000
3553,3768778,1030,750011400160841729
3319,3768778,913,749996283729883136
5594,3768778,2769,749981277374128128
5092,3768778,1489,749774190421639168
6688,3768778,1891,749417653287129088
2878,3768778,617,749403093750648834
9457,3768778,3927,749395845976588288
6038,3768777,2496,749317047558017024
6332,3768777,2349,749075273010798592
5259,3768778,1708,749064354620928000
3411,3768777,893,749036806121881602
11187,3768777,3746,748977405889503236
6425,3768777,2555,748932637671223296
3028,3768777,1059,748705597323898880
5190,3768777,1810,748699167502000129
4635,3768777,1496,748692773788876800
6663,3768778,2258,748575535303884801
2399,3768778,771,748568946752774144
5709,3768778,1404,748346686624440324
8415,3768779,4673,748337862848962560
4059,3768782,865,748324050481647620
4009,3768782,805,748307329658011649
15471,3768782,8775,748220828303695873
6360,3768782,2433,747963614829678593
7266,3768783,2881,747933425676525569
3226,3768783,1112,747885874273214464
3070,3768783,846,747844099428986880
5316,3768783,1309,747816857231626240
1510,3768783,177,747651430853525504
14119,3768783,6577,747648653817413632
2536,3768784,615,747600769478692864
4043,3768784,1199,747594051852075008
6085,3768784,1796,747512671126323200
4238,3768784,1165,747461612269887489
5942,3768784,2175,747439450712596480
7243,3768784,3244,747242308580548608
5766,3768784,1779,747219827526344708
3706,3768784,1033,747204161125646336
10495,3768784,4527,747103485104099331
3158,3768784,334,746906459439529985
6556,3768786,2418,746872823977771008
5785,3768786,1933,746818907684614144
5322,3768786,1800,746790600704425984
10466,3768786,4411,746757706116112384
6622,3768786,2028,746726898085036033
5497,3768786,2095,746542875601690625
3155,3768786,1103,746521445350707200
5074,3768786,1222,746507379341139972
6611,3768786,1846,746369468511756288
7539,3768786,2493,746131877086527488
3884,3768787,927,746056683365994496
4413,3768787,1201,745789745784041472
7620,3768787,2626,745712589599014916
7780,3768788,2874,745433870967832576
9367,3768788,2754,745422732645535745
7830,3768789,3113,745314880350101504
8566,3768792,3957,745074613265149952
7909,3768792,2568,745057283344719872
3265,3768792,707,744995568523612160
8608,3768792,3027,744971049620602880
6127,3768792,1757,744709971296780288
7407,3768792,2404,744334592493166593
130533,3768791,79116,744234799360020481
1857,3768791,423,744223424764059648
4530,3768791,1227,743980027717509120
3974,3768791,1079,743895849529389061
4827,3768791,2372,743835915802583040
4889,3768791,1554,743609206067040256
20183,3768791,7411,743595368194129920
3851,3768791,1060,743545585370791937
8626,3768791,4165,743510151680958465
4600,3768792,1359,743253157753532416
6764,3768792,2151,743222593470234624
4186,3768792,1545,743210557239623680
7704,3768792,3989,742534281772302336
4858,3768792,2234,742528092657332225
7886,3768792,4363,742465774154047488
10771,3768791,4293,742423170473463808
7432,3768791,2251,742385895052087300
4726,3768791,1537,742161199639494656
5624,3768791,1771,742150209887731712
4959,3768791,1691,741793263812808706
8905,3768793,3121,741743634094141440
4005,3768793,935,741438259667034112
9600,3768793,3631,741303864243200000
10947,3768793,6218,741099773336379392
10295,3768793,3492,741067306818797568
6984,3768793,3131,740995100998766593
3724,3768793,1058,740711788199743490
3088,3768793,884,740699697422163968
19797,3768793,7685,740676976021798912
37704,3768793,15029,740373189193256964
2715,3768793,488,740365076218183684
3600,3768793,959,740359016048689152
7300,3768793,2211,740214038584557568
21815,3768793,6673,739979191639244800
4426,3768794,1211,739932936087216128
4128,3768794,958,739844404073074688
4163,3768794,1541,739623569819336705
5878,3768794,1867,739606147276148736
43517,3768794,24183,739544079319588864
7850,3768795,3295,739485634323156992
74885,3768953,52101,739238157791694849
115,3768797,6,738891149612572673
4114,3768798,1273,738885046782832640
3652,3768798,914,738883359779196928
5555,3768798,1751,738537504001953792
3586,3768798,949,738402415918125056
4704,3768798,1355,738184450748633089
9587,3768798,3818,738166403467907072
2760,3768798,743,738156290900254721
5735,3768798,2001,737826014890496000
10902,3768798,3887,737800304142471168
5505,3768798,1506,737678689543020544
11252,3768799,5024,737445876994609152
3939,3768800,902,737322739594330112
15990,3768800,8296,737310737551491075
4715,3768801,1958,736736130620620800
19376,3768802,8365,736392552031657984
4353,3768802,1401,736365877722001409
8859,3768802,3099,736225175608430592
8613,3768802,3334,736010884653420544
3919,3768802,1280,735991953473572864
4382,3768803,1230,735648611367784448
6750,3768803,2648,735635087207878657
9579,3768803,4679,735274964362878976
3660,3768805,987,735256018284875776
3412,3768805,1089,735137028879360001
2972,3768805,571,734912297295085568
13669,3768805,7069,734787690684657664
2727,3768805,606,734776360183431168
1639,3768805,450,734559631394082816
3911,3768805,872,733828123016450049
4003,3768805,1136,733822306246479872
3432,3768805,1059,733482008106668032
4588,3768805,1442,733460102733135873
44456,3768805,17522,733109485275860992
2657,3768806,597,732732193018155009
3841,3768806,997,732726085725589504
4004,3768807,861,732585889486888962
8792,3768807,2823,732375214819057664
16251,3768807,6115,732005617171337216
3784,3768807,1087,731285275100512256
4172,3768807,1427,731156023742988288
6656,3768807,2226,730924654643314689
5377,3768807,2422,730573383004487680
3782,3768807,1171,730427201120833536
4157,3768807,1178,730211855403241472
5319,3768808,2157,730196704625098752
4374,3768808,1256,729854734790754305
1849,3768808,426,729838605770891264
4338,3768808,1385,729823566028484608
6315,3768809,2573,729463711119904772
2049,3768809,367,729113531270991872
3443,3768809,911,728986383096946689
5069,3768809,1901,728760639972315136
3022,3768809,754,728751179681943552
3603,3768809,1167,728653952833728512
5355,3768809,2260,728409960103686147
3977,3768811,1071,728387165835677696
4697,3768811,1318,728046963732717569
4932,3768811,1867,728035342121635841
4455,3768811,1214,728015554473250816
3191,3768811,717,727685679342333952
6403,3768811,1953,727644517743104000
4872,3768811,1374,727524757080539137
3605,3768811,831,727314416056803329
3306,3768811,917,727286334147182592
4192,3768811,1538,727175381690781696
3959,3768811,1486,727155742655025152
7470,3768812,2731,726935089318363137
4176,3768811,1672,726887082820554753
3864,3768811,1122,726828223124897792
4786,3768811,1296,726224900189511680
7658,3768811,2955,725842289046749185
4511,3768811,1520,725786712245440512
5625,3768810,1995,725729321944506368
1533,3768810,698,725458796924002305
4016,3768810,1455,724983749226668032
2581,3768810,718,724771698126512129
5772,3768810,1841,724405726123311104
4708,3768810,1977,724049859469295616
2888,3768813,617,724046343203856385
4535,3768813,1783,724004602748780546
4223,3768813,1370,723912936180330496
8406,3768813,3327,723688335806480385
3279,3768813,1004,723673163800948736
5735,3768813,2100,723179728551723008
4473,3768813,1754,722974582966214656
5369,3768813,1824,722613351520608256
5066,3768813,2117,721503162398597120
2733,3768813,685,721001180231503872
3387,3768815,861,720785406564900865
2689,3768815,754,720775346191278080
4480,3768815,1669,720415127506415616
6954,3768815,2822,720389942216527872
3115,3768815,1092,720340705894408192
4207,3768815,1262,720059472081784833
5310,3768815,2240,720043174954147842
5249,3768815,1968,719991154352222208
4954,3768815,1628,719704490224398336
5501,3768815,2177,719551379208073216
3011,3768815,823,719367763014393856
4793,3768815,1393,719339463458033665
3691,3768815,1070,719332531645071360
3795,3768815,1223,718971898235854848
5694,3768815,1964,718939241951195136
20628,3768815,9060,718631497683582976
2656,3768815,539,718613305783398402
2719,3768815,1129,718540630683709445
2832,3768815,596,718460005985447936
5293,3768816,1681,718454725339934721
2097,3768816,561,718246886998687744
4201,3768816,1118,718234618122661888
2648,3768816,666,717841801130979328
3155,3768816,1263,717790033953034240
6256,3768816,2059,717537687239008257
1737,3768816,506,717428917016076293
3429,3768816,943,717421804990701568
6799,3768816,2128,717047459982213120
3565,3768816,1098,717009362452090881
4609,3768816,1311,716802964044845056
5190,3768816,1473,716791146589110272
1335,3768816,475,716730379797970944
14263,3768816,6594,716447146686459905
2562,3768817,246,716439118184652801
3025,3768817,1218,716285507865542656
5252,3768817,1926,716080869887381504
3470,3768817,985,715928423106027520
4063,3768817,1588,715758151270801409
5070,3768817,1908,715733265223708672
3038,3768817,630,715704790270025728
4237,3768817,1443,715696743237730304
4699,3768817,1808,715680795826982913
5926,3768817,1764,715360349751484417
3279,3768818,766,715342466308784130
2613,3768818,734,715220193576927233
5565,3768818,2098,715200624753819648
4527,3768817,1391,715009755312439296
4076,3768817,1162,714982300363173890
7990,3768817,4796,714962719905021952
4487,3768816,1588,714957620017307648
3554,3768816,1115,714631576617938945
3924,3768816,1036,714606013974974464
2951,3768816,1303,714485234495041536
3265,3768816,805,714258258790387713
3552,3768816,938,714251586676113411
2471,3768816,985,714214115368108032
4657,3768816,1560,714141408463036416
3545,3768816,867,713919462244790272
2066,3768817,613,713909862279876608
3049,3768817,827,713900603437621249
5289,3768817,1536,713761197720473600
4778,3768816,1432,713411074226274305
7817,3768816,3167,713177543487135744
4831,3768817,1622,713175907180089344
20286,3768817,7555,712809025985978368
13412,3768818,5591,712717840512598017
4509,3768818,1363,712668654853337088
5773,3768818,1745,712438159032893441
269,3768819,26,712309440758808576
4123,3768819,1165,712097430750289920
3197,3768819,1011,712092745624633345
3515,3768819,554,712085617388212225
2443,3768976,698,712065007010385924
977,3768820,138,711998809858043904
8738,3768819,2584,711968124745228288
3086,3768819,1097,711743778164514816
9713,3768819,4621,711732680602345472
35709,3768819,20400,711694788429553666
4208,3768819,1032,711652651650457602
3981,3768819,1281,711363825979756544
3584,3768819,812,711306686208872448
3255,3768819,703,711008018775851008
4943,3768819,1554,710997087345876993
2765,3768819,775,710844581445812225
2928,3768819,603,710833117892898816
2513,3768819,633,710658690886586372
5201,3768820,2613,710609963652087808
4947,3768821,2099,710588934686908417
2560,3768821,828,710296729921429505
2298,3768821,578,710283270106132480
4911,3768821,1414,710272297844797440
2597,3768821,1255,710269109699739648
3141,3768821,1001,710153181850935296
2999,3768821,1000,710140971284037632
5975,3768821,2224,710117014656950272
3235,3768822,1207,709918798883774466
730,3768822,112,709901256215666688
3803,3768823,1331,709852847387627521
3846,3768823,1363,709566166965075968
3575,3768823,1196,709556954897764353
1612,3768824,276,709519240576036864
2417,3768824,663,709449600415961088
2836,3768824,782,709409458133323776
2604,3768824,643,709225125749587968
13684,3768824,6529,709207347839836162
2623,3768824,716,709198395643068416
2200,3768825,760,709179584944730112
2224,3768824,469,709158332880297985
5174,3768825,1853,709042156699303936
1934,3768825,741,708853462201716736
3217,3768825,1008,708845821941387268
1848,3768825,568,708834316713893888
17967,3768825,7800,708810915978854401
2984,3768825,914,708738143638450176
2771,3768825,829,708711088997666817
2756,3768825,760,708479650088034305
3343,3768825,921,708469915515297792
17430,3768825,11279,708400866336894977
3907,3768825,1511,708356463048204288
2552,3768825,829,708349470027751425
4639,3768825,1722,708149363256774660
3682,3768825,935,708130923141795840
2924,3768825,1101,708119489313951744
2109,3768826,606,708109389455101952
4772,3768827,2158,708026248782585858
3372,3768827,1268,707995814724026368
52,3768828,2,707983188426153984
2932,3768828,1090,707969809498152960
3570,3768828,1072,707776935007539200
2706,3768828,691,707741517457260545
4471,3768828,2769,707738799544082433
3739,3768828,1121,707693576495472641
2823,3768828,988,707629649552134146
18484,3768828,7196,707610948723478529
2487,3768828,785,707420581654872064
2475,3768830,670,707411934438625280
3823,3768830,1478,707387676719185920
3585,3768831,1208,707377100785885184
2691,3768831,725,707315916783140866
3008,3768832,901,707297311098011648
2790,3768832,754,707059547140169728
2391,3768833,897,707038192327901184
4424,3768833,1535,707021089608753152
2496,3768833,659,707014260413456384
15879,3768833,8780,706904523814649856
2255,3768833,676,706901761596989440
3608,3768833,1091,706681918348251136
2804,3768833,1220,706644897839910912
2350,3768833,716,706593038911545345
3757,3768833,1574,706538006853918722
3388,3768833,1147,706516534877929472
3755,3768833,1030,706346369204748288
23355,3768833,8987,706310011488698368
1850,3768833,521,706291001778950144
2964,3768833,1027,706265994973601792
4269,3768834,2497,706169069255446529
5605,3768834,1811,706166467411222528
1627,3768834,432,706153300320784384
3386,3768833,838,705975130514706432
3424,3768834,1005,705970349788291072
2582,3768835,640,705898680587526145
2125,3768835,592,705786532653883392
3453,3768835,1301,705591895322394625
3220,3768836,1042,705475953783398401
4860,3768836,1850,705442520700944385
4173,3768836,1924,705428427625635840
3271,3768836,848,705239209544720384
2816,3768836,898,705223444686888960
2339,3768836,580,705102439679201280
2363,3768836,680,705066031337840642
4564,3768836,1244,704871453724954624
2452,3768836,609,704859558691414016
5571,3768836,1722,704847917308362754
2886,3768836,1130,704819833553219584
7243,3768836,3244,704761120771465216
3196,3768836,1119,704499785726889984
835,3768836,97,704491224099647488
3707,3768836,1193,704480331685040129
8761,3768836,3972,704364645503647744
1722,3768838,390,704347321748819968
1649,3768838,518,704134088924532736
2022,3768839,629,704113298707505153
3193,3768840,1023,704054845121142784
2015,3768840,523,703774238772166656
3609,3768840,1267,703769065844768768
2840,3768840,766,703631701117943808
4214,3768840,1698,703611486317502464
4153,3768840,1554,703425003149250560
2677,3768840,779,703407252292673536
3821,3768840,1280,703382836347330562
2079,3768840,429,703356393781329922
2143,3768841,617,703268521220972544
8044,3768841,3480,703079050210877440
28862,3768841,14089,703041949650034688
2813,3768841,807,702932127499816960
1765,3768841,504,702899151802126337
3508,3768842,1212,702684942141153280
2390,3768842,632,702671118226825216
11278,3768842,3691,702598099714314240
3122,3768842,1083,702539513671897089
3483,3768843,1740,702332542343577600
3590,3768845,1150,702321140488925184
2695,3769001,855,702276748847800320
5243,3768845,1515,702217446468493312
3740,3768845,1102,701981390485725185
4146,3768845,1146,701952816642965504
3890,3768845,1553,701889187134500865
3738,3768846,1890,701805642395348998
2286,3768846,521,701601587219795968
3068,3768846,1050,701570477911896070
2892,3768846,678,701545186879471618
13398,3768846,5779,701214700881756160
2426,3768846,650,700890391244103680
2818,3768846,683,700864154249383937
2631,3768847,555,700847567345688576
2661,3768847,1080,700796979434098688
25015,3768847,10590,700747788515020802
2881,3768848,910,700518061187723268
2476,3768848,642,700505138482569216
4523,3768848,2018,700462010979500032
2887,3768848,832,700167517596164096
2444,3768848,750,700151421916807169
8230,3768848,3103,700143752053182464
2876,3768849,774,700062718104104960
2250,3768849,657,700029284593901568
3615,3768849,1523,700002074055016451
3326,3768849,1084,699801817392291840
2451,3768849,554,699788877217865730
3028,3768849,1393,699779630832685056
2135,3768850,686,699775878809702401
11206,3768850,5145,699691744225525762
6486,3768850,2926,699446877801091073
2374,3768850,574,699434518667751424
1498,3768851,379,699423671849451520
2250,3768851,687,699413908797464576
2050,3768851,494,699370870310113280
3451,3768851,977,699323444782047232
2441,3768851,711,699088579889332224
2668,3768851,739,699079609774645248
3274,3768851,1320,699072405256409088
4147,3768851,2047,699060279947165696
2852,3768852,1337,699036661657767936
3689,3768852,1108,698989035503689728
2959,3768852,1014,698953797952008193
2778,3768852,694,698907974262222848
2701,3768852,770,698710712454139905
1597,3768852,425,698703483621523456
1397,3768852,384,698635131305795584
2522,3768852,698,698549713696649216
2037,3768852,510,698355670425473025
2476,3768852,1068,698342080612007937
5186,3768853,2258,698262614669991936
18319,3768855,6716,698195409219559425
3072,3768855,824,698178924120031232
1660,3768855,369,697995514407682048
3586,3768855,1448,697990423684476929
2623,3768855,774,697943111201378304
3293,3768855,1332,697881462549430272
1901,3768856,610,697630435728322560
3451,3768856,1137,697616773278015490
3296,3768857,1419,697596423848730625
2243,3768857,569,697575480820686848
2265,3768857,1275,697516214579523584
2652,3768857,762,697482927769255936
3730,3768857,1547,697463031882764288
5102,3768857,2080,697270446429966336
3597,3768857,1126,697259378236399616
3300,3768857,1310,697255105972801536
2735,3768857,748,697242256848379904
3476,3768857,1152,696900204696625153
2579,3768857,756,696894894812565505
5285,3768857,2001,696886256886657024
2676,3768857,798,696877980375769088
1605,3768857,396,696754882863349760
2278,3768857,1066,696744641916489729
2603,3768857,752,696713835009417216
4255,3768857,1881,696518437233913856
1334,3768857,169,696490539101908992
2779,3768857,1163,696488710901260288
3516,3768857,1280,696405997980676096
2116,3768857,745,696100768806522880
3275,3768858,1315,695816827381944320
3478,3768859,877,695794761660297217
2047,3768859,850,695767669421768709
4992,3768861,2364,695629776980148225
4766,3768861,2018,695446424020918272
9420,3768862,4000,695409464418041856
3991,3768862,1664,695314793360662529
2873,3768863,680,695095422348574720
3097,3768863,1234,695074328191332352
1762,3768863,680,695064344191721472
2910,3768864,881,695051054296211456
2946,3768864,1036,694925794720792577
3031,3768864,1048,694905863685980160
25970,3768864,13452,694669722378485760
1643,3768864,325,694356675654983680
2231,3768864,696,694352839993344000
1720,3768864,552,694342028726001664
2189,3768864,567,694329668942569472
4571,3768864,2286,694206574471057408
3219,3768864,1036,694183373896572928
3691,3768864,1173,694001791655137281
2040,3768864,455,693993230313091072
1883,3768864,413,693942351086120961
2943,3768864,669,693647888581312512
1468,3768864,149,693644216740769793
2776,3768865,468,693642232151285760
2670,3768865,889,693629975228977152
1680,3768865,421,693622659251335168
5541,3768865,2219,693590843962331137
1800,3768865,291,693582294167244802
1933,3768865,694,693486665285931008
3654,3768866,1398,693280720173801472
2602,3768866,921,693267061318012928
2440,3768866,567,693262851218264065
3115,3768867,835,693231807727280129
8625,3768867,3606,693155686491000832
1882,3768867,692,693109034023534592
2049,3768867,521,693095443459342336
2914,3768867,835,692919143163629568
2667,3768868,994,692905862751522816
1964,3768869,680,692901601640583168
2507,3768869,906,692894228850999298
3141,3768869,993,692828166163931137
7469,3768869,4102,692752401762250755
4720,3768869,1729,692568918515392513
3489,3768869,1522,692535307825213440
2010,3768869,472,692530551048294401
1613,3768869,263,692423280028966913
10227,3768869,3902,692417313023332352
2755,3768869,924,692187005137076224
2358,3768870,896,692158366030913536
1788,3768870,437,692142790915014657
3704,3768870,1420,692041934689402880
3138,3768870,1077,692017291282812928
4308,3768870,1849,691820333922455552
8888,3768870,4710,691793053716221953
3163,3768870,1155,691756958957883396
2107,3768870,573,691675652215414786
2594,3768870,653,691483041324204033
4437,3768870,1290,691459709405118465
2883,3768870,946,691444869282295808
21182,3768870,8638,691416866452082688
2816,3768870,743,691321916024623104
3243,3768871,1016,691096613310316544
1861,3768871,385,691090071332753408
6484,3768871,3264,690989312272396288
3899,3768872,1415,690959652130045952
4517,3768872,2232,690938899477221376
3591,3768872,1143,690932576555528194
4113,3768873,1439,690735892932222976
2372,3768874,596,690728923253055490
2530,3768875,893,690690673629138944
1425,3768875,321,690649993829576704
311,3768875,19,690607260360429569
2159,3768875,679,690597161306841088
2035,3768875,509,690400367696297985
3548,3768875,969,690374419777196032
2913,3768875,1003,690360449368465409
1639,3768874,571,690348396616552449
1837,3768874,475,690248561355657216
3050,3768874,1172,690021994562220032
2729,3768874,828,690015576308211712
3995,3768874,1896,690005060500217858
1558,3768874,422,689999384604450816
1610,3768876,516,689993469801164801
1487,3768876,499,689977555533848577
2644,3768876,785,689905486972461056
3302,3768876,1336,689877686181715968
2355,3768876,845,689835978131935233
3486,3768877,1042,689661964914655233
11355,3768878,4386,689659372465688576
2452,3768878,745,689623661272240129
12731,3768878,6219,689599056876867584
2249,3768878,516,689557536375177216
3719,3768878,1605,689517482558820352
2462,3768878,1052,689289219123089408
3609,3768878,1246,689283819090870273
2188,3768878,814,689280876073582592
1265,3768878,284,689275259254616065
2798,3768878,1208,689255633275777024
3335,3768878,1124,689154315265683456
